Age,Gender,Experience,Income,Family,CCAvg,Education,Mortgage,Home Ownership,Personal Loan,Securities Account,CD Account,Online,CreditCard
58,2,33,50.0,4,2.1,1,0,0,0,0,0,0.0,1
47,2,22,58.0,4,3.6,3,0,0,0,0,0,1.0,1
46,2,20,145.0,2,6.3,1,0,2,0,1,1,1.0,0
43,2,19,161.0,2,7.5,1,0,2,0,0,0,0.0,0
56,2,30,38.0,1,0.2,1,0,2,0,0,0,0.0,0
28,2,3,28.0,4,0.8,1,0,2,0,0,0,1.0,0
42,2,18,75.0,3,2.33333333333333,1,0,2,0,0,0,0.0,1
32,2,7,35.0,3,1.3,1,116,2,0,0,0,0.0,1
62,2,38,24.0,2,1.0,1,116,2,0,0,0,0.0,1
37,2,13,78.0,4,0.1,2,0,2,0,0,0,1.0,0
51,2,26,113.0,1,1.3,3,161,2,0,0,0,1.0,0
39,2,13,75.0,3,2.1,1,224,2,0,0,0,1.0,0
43,2,17,91.0,1,5.7,1,0,2,0,0,0,1.0,0
52,2,28,31.0,4,0.2,1,141,2,0,0,0,1.0,1
30,2,6,45.0,1,1.8,2,0,2,0,0,0,1.0,0
52,2,26,80.0,3,0.8,1,0,2,0,0,0,0.0,0
61,5,35,50.0,3,1.4,3,112,2,0,0,0,1.0,0
36,5,9,31.0,4,1.0,2,0,2,0,1,0,1.0,0
58,3,32,113.0,2,3.8,2,119,2,1,0,1,1.0,1
47,3,23,29.0,4,0.6,1,0,2,0,0,0,1.0,0
64,3,39,59.0,2,1.5,1,139,2,0,0,0,1.0,0
52,3,27,43.0,1,1.3,2,0,2,0,1,0,1.0,0
58,3,28,122.0,1,3.0,3,115,0,1,0,0,1.0,0
48,3,24,29.0,1,1.0,1,0,0,0,0,0,0.0,0
64,3,40,91.0,2,0.0,3,0,0,0,0,0,1.0,1
58,3,32,65.0,3,2.2,3,0,0,0,0,0,1.0,0
47,3,23,22.0,1,1.0,1,0,0,0,0,0,0.0,1
49,3,23,71.0,1,1.4,3,0,0,0,0,0,0.0,0
31,3,4,60.0,4,2.0,2,0,0,0,0,0,1.0,1
61,3,37,60.0,3,2.0,3,0,0,0,0,0,1.0,0
51,3,25,69.0,1,0.3,1,0,0,0,0,0,1.0,1
28,3,-2,48.0,2,1.75,1,89,0,0,0,0,1.0,0
39,2,13,21.0,3,0.2,2,0,0,0,0,0,0.0,0
54,2,28,53.0,4,2.8,2,0,0,0,1,0,0.0,0
50,2,24,29.0,3,0.9,3,0,0,0,0,0,0.0,0
30,2,4,60.0,4,2.2,2,0,0,0,0,0,1.0,0
64,2,39,42.0,3,0.5,2,116,0,0,0,0,1.0,0
29,2,3,69.0,3,0.3,3,0,0,0,0,0,0.0,0
48,2,24,20.0,1,1.0,1,0,0,0,0,0,1.0,1
35,2,10,200.0,2,3.0,1,458,0,0,0,0,0.0,0
60,2,36,141.0,2,2.1,1,0,0,0,0,0,1.0,1
55,2,30,81.0,2,3.7,1,0,0,0,1,0,0.0,0
29,2,4,183.0,3,8.3,3,0,0,1,0,0,1.0,0
48,2,22,149.0,2,5.5,2,0,1,1,1,1,1.0,0
66,2,42,35.0,1,1.9,2,172,1,0,0,0,1.0,0
25,3,0,13.0,2,0.9,3,0,1,0,0,0,1.0,0
45,3,20,39.0,1,2.4,1,0,1,0,0,0,0.0,1
34,3,10,21.0,1,0.5,3,0,1,0,0,0,1.0,0
48,3,23,10.0,2,0.7,3,0,1,0,0,0,1.0,1
32,3,6,84.0,4,1.8,2,0,1,0,0,0,0.0,0
50,3,24,30.0,4,0.1,1,161,1,0,0,0,1.0,1
43,3,19,31.0,4,0.3,1,156,1,0,0,0,1.0,0
64,3,39,182.0,1,1.2,2,547,1,1,0,0,1.0,0
60,5,34,114.0,2,6.9,1,0,1,0,0,0,1.0,0
43,2,19,152.0,3,6.1,2,0,1,1,0,0,0.0,0
60,2,34,53.0,1,0.8,2,0,1,0,1,0,0.0,1
64,2,39,24.0,4,0.4,2,78,1,0,0,0,1.0,0
44,2,20,150.0,2,3.3,1,0,1,0,0,0,0.0,1
60,2,36,132.0,2,6.0,1,470,1,0,0,0,1.0,1
54,2,29,68.0,3,1.6,3,0,1,0,0,0,1.0,1
33,2,9,53.0,1,1.2,1,0,1,0,0,0,0.0,1
56,3,32,173.0,1,4.6,2,88,1,1,0,1,1.0,0
29,3,5,30.0,3,1.0,2,0,1,0,0,0,0.0,0
25,3,1,113.0,2,0.2,1,0,1,0,0,0,1.0,1
60,3,34,15.0,1,0.8,2,0,1,0,0,0,1.0,0
55,3,30,84.0,2,3.7,1,304,1,0,1,0,1.0,0
39,3,13,88.0,4,1.4,2,0,1,0,0,0,1.0,1
37,3,13,43.0,3,2.8,1,0,3,0,0,0,1.0,0
53,3,28,43.0,2,2.1,3,0,1,0,0,1,1.0,1
34,3,10,90.0,2,2.7,1,0,1,0,0,0,1.0,0
42,3,18,34.0,4,0.3,1,104,3,0,1,0,1.0,0
60,3,36,38.0,4,1.3,1,0,1,0,0,0,1.0,0
50,3,24,173.0,1,1.0,1,0,1,0,0,0,1.0,1
41,3,17,160.0,2,8.0,1,0,1,0,0,0,1.0,0
25,3,0,44.0,4,0.6,2,0,1,0,0,0,1.0,1
50,3,24,83.0,2,0.4,3,0,1,0,0,0,1.0,0
48,3,22,94.0,4,2.6,3,0,1,0,0,0,1.0,0
32,3,8,43.0,1,2.1,3,0,3,0,0,0,0.0,1
50,3,25,42.0,3,1.7,2,0,1,0,0,0,1.0,0
59,3,33,34.0,2,0.3,1,0,1,0,0,0,0.0,0
50,3,26,39.0,3,1.9,2,0,1,0,0,0,1.0,0
44,3,19,70.0,1,0.1,2,0,1,0,0,0,0.0,0
31,3,5,39.0,4,1.8,3,185,1,0,0,0,0.0,1
40,3,10,44.0,3,2.0,3,0,1,0,0,0,1.0,0
36,3,12,69.0,3,3.1,2,0,1,1,0,0,1.0,0
51,3,25,44.0,3,0.9,3,0,1,0,0,0,0.0,0
64,3,40,32.0,3,0.1,3,0,1,0,0,0,1.0,0
47,3,22,15.0,2,0.7,3,0,1,0,0,0,0.0,0
52,3,28,118.0,2,6.8,1,112,1,0,0,0,1.0,0
51,3,26,62.0,1,1.3,2,221,1,0,0,0,1.0,0
31,3,5,82.0,4,2.2,2,0,1,0,0,0,0.0,0
39,3,14,54.0,3,3.0,1,108,1,0,0,0,0.0,1
30,3,6,48.0,1,2.1,3,0,1,0,0,0,0.0,0
27,3,1,74.0,3,0.3,3,0,1,0,0,0,1.0,0
41,3,16,113.0,1,1.0,3,211,1,0,0,0,0.0,1
53,3,27,81.0,3,1.7,2,0,1,0,0,0,0.0,0
54,3,27,43.0,3,1.0,2,169,1,0,0,0,0.0,0
28,3,4,34.0,1,1.8,2,0,1,0,0,0,1.0,0
34,3,9,48.0,1,2.5,3,105,1,0,0,0,1.0,0
61,3,37,54.0,4,1.2,2,129,1,0,0,0,1.0,1
48,3,24,75.0,4,1.4,2,0,1,0,0,0,1.0,0
36,3,11,72.0,1,2.8,1,224,1,0,0,0,0.0,0
56,3,31,39.0,4,0.9,1,0,1,0,0,0,0.0,0
24,3,-1,75.0,4,0.2,1,0,1,0,0,0,1.0,0
64,3,38,79.0,2,2.8,1,179,1,0,0,0,0.0,0
26,3,2,205.0,1,6.33333333333333,1,271,1,0,0,0,0.0,1
33,3,8,65.0,2,0.1,1,89,1,0,0,0,1.0,0
64,2,39,122.0,4,0.2,1,378,1,1,0,0,1.0,0
39,2,15,82.0,1,0.8,2,0,3,0,0,0,1.0,0
54,2,30,21.0,2,0.2,1,0,3,0,0,0,0.0,1
32,2,6,50.0,4,2.1,3,0,3,0,1,1,1.0,1
62,2,37,39.0,2,2.8,1,113,2,0,0,1,1.0,1
27,2,2,101.0,1,1.9,1,0,3,0,0,0,0.0,0
53,2,28,41.0,2,0.6,3,0,3,0,1,0,0.0,0
51,2,25,132.0,1,0.3,1,0,3,0,0,0,1.0,0
25,2,-1,43.0,3,2.4,2,176,3,0,0,0,1.0,0
44,2,20,131.0,1,4.9,3,0,1,1,0,0,1.0,0
31,2,5,11.0,1,0.4,2,76,1,0,0,0,0.0,1
57,2,32,21.0,1,0.3,3,117,1,0,0,0,0.0,0
25,2,-1,109.0,4,2.3,3,314,1,0,0,0,1.0,0
30,2,6,141.0,2,4.33333333333333,1,0,1,0,0,0,0.0,0
40,2,14,81.0,3,0.1,1,0,1,0,0,0,1.0,0
63,2,38,54.0,3,2.4,1,90,1,0,0,0,0.0,1
35,2,10,164.0,2,7.8,1,0,1,0,0,0,1.0,0
43,2,19,28.0,4,0.3,1,87,1,0,0,0,0.0,0
27,2,2,68.0,3,2.6,3,203,1,0,1,0,0.0,0
44,2,14,44.0,3,2.0,3,180,1,0,1,1,1.0,1
49,2,23,61.0,1,1.4,3,0,1,0,0,0,1.0,1
61,2,36,35.0,3,1.3,2,0,1,0,0,0,0.0,1
60,2,34,54.0,3,0.3,2,0,1,0,0,0,1.0,1
59,2,34,14.0,1,0.1,1,0,1,0,0,0,1.0,1
28,2,3,52.0,4,2.2,1,230,1,0,0,0,1.0,0
52,2,28,101.0,2,0.3,1,0,1,0,0,0,0.0,0
28,2,2,149.0,2,7.2,1,0,1,0,0,0,1.0,0
34,2,8,35.0,4,0.8,1,137,1,0,0,1,1.0,1
60,2,34,21.0,3,0.3,3,129,1,0,0,0,1.0,0
39,2,15,118.0,2,1.9,1,0,1,0,0,0,0.0,1
30,2,5,38.0,4,2.0,2,0,1,0,1,0,0.0,0
49,2,25,24.0,4,0.2,1,138,1,0,0,0,1.0,0
43,2,18,59.0,1,3.7,3,0,1,0,0,0,1.0,0
63,2,33,41.0,4,1.66666666666667,3,0,1,0,0,0,1.0,0
28,2,3,85.0,1,0.8,2,0,1,0,0,0,1.0,1
51,2,27,12.0,4,1.0,1,0,1,0,0,0,1.0,0
33,2,7,32.0,1,0.6,3,152,1,0,0,0,0.0,0
55,2,29,79.0,3,0.8,1,0,1,0,0,0,1.0,0
53,3,28,175.0,3,3.6,3,0,1,1,0,1,1.0,1
34,5,8,28.0,3,0.9,1,0,1,0,0,0,0.0,0
34,5,9,41.0,2,0.1,1,161,1,0,0,0,1.0,1
40,5,14,70.0,3,2.1,1,185,1,0,0,0,0.0,0
49,3,25,161.0,3,6.5,2,485,1,1,1,1,0.0,0
35,3,9,53.0,4,2.2,2,0,1,0,0,0,1.0,0
39,3,15,128.0,1,3.4,1,0,1,0,0,0,0.0,0
55,3,28,50.0,3,1.0,2,0,1,0,0,0,1.0,1
29,3,5,80.0,2,2.0,2,0,1,0,0,0,1.0,1
54,3,30,93.0,1,2.7,2,0,1,0,0,0,1.0,0
25,3,-1,48.0,3,0.3,3,0,1,0,0,0,0.0,1
52,3,28,149.0,2,6.8,1,0,1,0,0,0,1.0,0
46,3,19,49.0,3,2.5,2,0,1,0,0,0,1.0,1
57,3,33,88.0,1,2.7,2,0,1,0,0,0,1.0,0
52,3,22,22.0,4,0.4,3,0,1,0,0,0,1.0,1
28,3,3,55.0,4,2.2,1,0,1,0,0,0,1.0,1
44,3,18,72.0,1,0.7,3,155,1,0,0,0,0.0,0
24,3,-1,38.0,2,1.7,2,0,1,0,0,0,1.0,0
40,3,16,114.0,1,3.4,1,300,1,0,0,0,1.0,0
34,3,4,83.0,4,4.0,3,0,1,0,0,0,1.0,0
39,3,14,101.0,2,0.4,1,0,1,0,0,0,1.0,1
50,3,24,94.0,1,4.9,1,272,1,0,0,0,1.0,0
41,3,17,40.0,2,2.5,1,0,1,0,0,1,1.0,1
31,3,7,128.0,1,6.0,1,0,1,0,0,0,0.0,0
29,3,3,39.0,4,2.1,3,0,1,0,0,0,1.0,0
30,3,5,51.0,1,1.0,1,0,1,0,0,0,1.0,0
44,3,20,79.0,4,2.0,3,0,1,0,1,1,1.0,1
33,3,7,48.0,4,2.2,2,0,1,0,0,0,1.0,0
50,3,26,85.0,1,0.0,1,144,1,0,0,0,0.0,0
42,5,18,41.0,1,1.8,1,94,1,0,0,0,1.0,0
48,3,22,152.0,1,3.5,3,0,1,1,0,0,1.0,0
24,2,-2,125.0,2,7.2,1,0,2,0,1,0,0.0,1
56,2,31,11.0,2,0.2,3,90,2,0,0,0,0.0,0
28,2,4,103.0,2,2.5,1,0,2,0,0,0,1.0,1
56,2,30,141.0,2,0.5,1,0,2,0,0,0,1.0,0
58,2,32,38.0,1,1.4,1,0,2,0,0,0,1.0,1
29,2,5,135.0,2,0.6,1,0,2,0,0,0,0.0,0
63,2,38,28.0,2,0.5,2,89,2,0,0,0,1.0,0
28,2,3,70.0,4,2.2,1,240,2,0,0,0,0.0,1
57,2,31,41.0,1,0.2,1,0,2,0,0,0,1.0,1
34,2,8,81.0,3,0.9,2,208,2,0,0,0,1.0,0
27,0,2,55.0,4,1.7,2,0,2,0,0,0,1.0,0
37,0,11,24.0,4,1.5,3,0,2,0,0,0,0.0,0
52,0,28,81.0,3,1.8,2,275,2,0,0,0,0.0,0
49,5,23,32.0,4,1.8,1,83,2,0,0,0,0.0,0
65,5,40,129.0,1,1.3,1,0,2,0,0,0,1.0,1
60,2,35,108.0,1,0.9,1,0,2,0,1,0,0.0,0
37,3,12,180.0,1,8.6,1,0,2,0,0,0,1.0,1
63,3,37,139.0,2,6.9,1,0,2,0,0,0,0.0,0
40,3,14,33.0,2,1.4,3,0,2,0,0,0,1.0,1
46,3,20,74.0,4,2.6,3,0,2,0,0,0,1.0,0
63,3,37,42.0,2,0.7,3,115,2,0,0,0,1.0,0
57,3,27,73.0,1,3.0,3,0,2,0,0,0,0.0,0
33,3,8,115.0,4,2.9,2,0,1,1,0,0,1.0,0
41,5,17,114.0,2,1.8,2,0,1,0,0,0,1.0,0
41,5,17,92.0,2,1.9,1,131,1,0,0,0,1.0,0
44,1,19,34.0,1,0.3,3,78,1,0,0,0,1.0,0
33,1,6,54.0,2,1.66666666666667,2,122,1,0,0,0,1.0,0
52,1,28,64.0,2,1.0,3,211,1,0,0,0,1.0,0
30,1,6,42.0,1,0.2,3,100,1,0,0,0,0.0,1
45,1,19,70.0,3,2.1,1,0,1,0,0,0,1.0,0
49,1,24,51.0,1,1.3,2,0,1,0,0,0,0.0,0
45,1,19,71.0,4,2.9,1,218,1,0,0,1,1.0,1
32,1,7,35.0,3,1.3,1,108,1,0,0,0,0.0,1
45,1,18,40.0,3,1.0,2,0,1,0,0,0,1.0,0
57,3,32,165.0,4,2.7,3,0,2,1,0,0,1.0,0
61,1,31,18.0,1,1.5,3,0,2,0,0,0,1.0,1
57,3,31,32.0,3,1.4,1,0,2,0,1,1,1.0,1
60,2,35,35.0,3,0.2,1,169,2,0,0,0,1.0,0
40,3,16,120.0,2,6.1,1,196,2,0,0,0,1.0,0
53,2,28,31.0,4,0.1,3,0,2,0,0,0,1.0,0
42,2,16,35.0,3,1.5,1,0,2,0,0,0,0.0,0
62,2,36,32.0,2,0.2,3,0,2,0,0,0,1.0,1
43,2,18,85.0,1,3.7,3,327,2,0,1,0,1.0,0
35,2,10,139.0,2,7.8,1,0,2,0,0,0,0.0,0
50,2,24,103.0,1,0.3,1,0,2,0,0,0,1.0,0
45,2,21,152.0,2,1.4,1,0,2,0,0,0,1.0,0
52,2,27,33.0,2,2.0,2,0,2,0,0,0,1.0,0
35,2,9,84.0,4,2.2,2,322,2,0,0,0,0.0,0
58,2,33,61.0,4,1.7,1,0,2,0,0,0,0.0,0
62,2,38,64.0,4,2.2,1,123,2,0,1,1,1.0,1
50,2,25,34.0,1,1.3,2,0,2,0,0,0,1.0,0
25,2,-1,82.0,4,2.1,3,0,2,0,0,0,1.0,0
47,3,22,122.0,1,5.1,3,163,2,1,1,0,0.0,0
28,5,4,58.0,3,1.5,1,131,2,0,0,0,0.0,0
34,5,9,92.0,1,2.8,1,0,2,0,0,0,1.0,0
49,5,23,78.0,2,2.4,2,205,2,0,0,0,0.0,1
50,3,25,13.0,2,0.7,3,0,2,0,0,0,0.0,0
37,3,11,81.0,1,2.8,3,145,2,0,0,0,0.0,0
38,3,8,23.0,1,0.666666666666667,3,0,2,0,0,0,0.0,0
52,3,26,35.0,3,0.9,3,0,2,0,0,0,0.0,0
63,3,39,79.0,4,1.7,2,0,2,0,0,0,1.0,1
39,3,14,165.0,2,3.3,1,0,2,0,0,0,1.0,0
63,3,38,52.0,2,2.8,1,0,2,0,0,0,1.0,0
65,3,41,185.0,3,2.0,2,0,2,1,0,0,0.0,0
46,2,20,49.0,3,2.2,2,0,2,0,0,0,0.0,0
54,2,30,64.0,1,1.8,3,227,2,0,0,0,0.0,1
54,2,24,61.0,4,2.0,3,0,2,0,1,0,1.0,0
52,2,26,112.0,1,2.4,1,0,2,0,1,1,1.0,1
63,2,39,72.0,3,2.0,3,190,2,0,1,0,1.0,0
66,2,41,18.0,3,0.5,1,0,2,0,0,0,0.0,0
56,2,29,41.0,4,2.5,2,0,2,0,0,0,0.0,0
23,2,-1,61.0,4,2.6,1,239,2,0,0,0,1.0,0
65,3,41,105.0,1,3.0,2,282,2,1,1,1,1.0,0
51,2,27,23.0,1,0.2,1,0,2,0,0,0,1.0,0
34,2,10,22.0,1,0.5,3,85,2,0,0,0,0.0,0
49,2,23,59.0,3,2.1,1,0,2,0,0,0,0.0,0
29,2,2,33.0,1,2.0,2,160,2,0,0,0,0.0,0
47,2,23,11.0,1,0.9,3,103,2,0,0,0,0.0,1
46,2,21,204.0,2,2.8,1,0,2,0,0,0,1.0,0
52,2,27,61.0,4,1.8,3,207,2,0,0,0,0.0,0
55,2,31,103.0,3,1.8,2,364,2,0,0,0,0.0,0
61,2,36,51.0,3,1.5,1,0,2,0,0,0,0.0,1
34,3,9,164.0,1,6.0,3,0,2,1,0,0,1.0,0
58,2,34,12.0,1,0.1,2,0,2,0,0,0,0.0,1
40,2,16,82.0,1,3.6,2,0,2,0,0,0,0.0,0
43,2,17,164.0,1,2.4,1,449,2,0,0,0,1.0,0
35,2,8,48.0,2,1.66666666666667,2,0,2,0,0,0,1.0,0
24,2,-1,38.0,4,0.6,2,0,2,0,0,0,1.0,0
48,2,22,65.0,2,1.5,2,0,2,0,0,0,1.0,0
44,2,20,71.0,4,1.9,1,207,2,0,0,0,1.0,0
54,2,30,18.0,1,0.3,1,0,2,0,1,1,1.0,0
59,2,34,52.0,2,1.6,3,75,2,0,0,0,1.0,0
45,2,18,48.0,3,2.5,2,113,2,0,0,0,1.0,1
26,2,2,30.0,1,1.0,3,111,2,0,0,0,0.0,0
40,2,15,40.0,2,2.2,3,107,2,0,0,0,1.0,0
32,2,7,112.0,1,3.8,1,81,2,0,0,0,1.0,0
29,2,4,115.0,1,1.9,1,0,2,0,0,0,0.0,0
51,2,27,63.0,2,1.0,3,82,2,0,0,0,1.0,0
42,2,17,85.0,1,3.7,3,0,2,0,0,0,1.0,0
64,2,38,59.0,1,2.5,3,220,2,0,0,0,0.0,0
44,3,20,68.0,1,0.8,3,91,2,0,0,0,0.0,0
37,3,11,84.0,2,1.8,1,0,2,0,0,0,1.0,1
44,3,19,62.0,3,0.8,3,0,2,0,0,0,0.0,1
35,3,9,109.0,3,4.0,1,0,2,1,0,0,0.0,0
41,2,17,141.0,2,7.6,1,92,2,0,0,0,0.0,0
56,2,32,129.0,1,7.4,1,0,2,0,0,0,0.0,0
62,2,36,30.0,3,0.7,2,0,2,0,0,0,1.0,0
58,2,34,148.0,1,4.7,1,0,2,0,0,0,1.0,0
47,2,20,25.0,3,0.666666666666667,2,0,2,0,0,0,1.0,1
35,2,10,21.0,3,1.3,1,115,2,0,0,0,0.0,0
29,2,4,72.0,4,2.2,1,0,2,0,0,0,1.0,0
43,2,17,59.0,3,0.9,3,87,2,0,0,0,1.0,1
62,2,37,83.0,3,1.8,2,187,2,0,1,0,0.0,0
41,2,16,10.0,2,0.3,2,0,2,0,0,0,1.0,0
34,2,9,84.0,3,0.6,2,0,2,0,0,0,1.0,0
50,2,23,98.0,3,2.0,2,0,2,0,0,0,0.0,0
47,2,23,32.0,1,1.0,1,0,2,0,1,1,1.0,1
29,2,5,31.0,4,0.4,2,161,2,0,0,0,1.0,1
59,2,34,94.0,3,0.5,1,0,2,0,0,0,0.0,1
56,2,31,21.0,2,0.2,3,137,2,0,0,1,1.0,1
61,2,35,110.0,3,4.4,1,0,2,0,1,0,1.0,0
58,2,32,38.0,1,2.2,3,0,2,0,0,0,0.0,0
49,2,24,39.0,1,1.4,3,0,2,0,0,0,1.0,0
45,3,21,132.0,3,1.2,2,0,2,1,0,1,1.0,1
50,2,24,61.0,4,2.6,1,0,2,0,0,0,1.0,0
64,5,38,92.0,1,2.0,1,0,2,0,0,0,1.0,0
39,5,15,119.0,2,6.1,1,0,2,0,0,0,0.0,0
58,5,33,53.0,4,2.1,1,0,2,0,0,0,1.0,0
62,5,37,18.0,3,1.3,2,0,2,0,0,0,1.0,0
58,2,28,90.0,1,3.0,3,0,2,0,0,0,0.0,1
43,2,18,140.0,1,7.0,1,205,2,0,0,0,1.0,0
28,2,3,90.0,2,3.3,1,0,2,0,0,0,1.0,1
26,2,1,85.0,1,1.9,1,0,2,0,0,0,1.0,0
49,2,24,80.0,1,1.2,1,0,2,0,0,0,1.0,0
66,2,42,53.0,2,1.1,1,0,2,0,0,0,1.0,1
33,2,7,49.0,4,2.2,2,0,2,0,0,0,1.0,0
36,2,10,80.0,4,2.2,2,0,2,0,0,0,1.0,0
49,2,23,82.0,2,2.4,2,0,2,0,0,0,0.0,0
52,2,27,195.0,1,8.1,1,0,2,0,0,0,0.0,0
61,2,37,22.0,1,1.2,3,0,2,0,0,0,1.0,0
32,2,6,81.0,1,2.5,1,0,2,0,0,0,1.0,0
61,2,37,40.0,4,2.2,1,0,2,0,1,1,1.0,1
45,2,20,154.0,2,2.8,1,0,2,0,1,0,1.0,0
30,2,4,49.0,3,1.1,2,0,2,0,0,0,0.0,1
62,2,37,85.0,4,3.4,2,0,2,0,0,0,1.0,0
57,2,32,21.0,3,0.1,2,0,2,0,1,1,1.0,0
41,2,17,14.0,1,1.0,1,0,2,0,0,0,0.0,0
58,2,34,60.0,4,1.6,2,0,2,0,0,0,0.0,1
29,2,5,138.0,2,4.33333333333333,1,0,2,0,0,0,1.0,0
53,2,28,98.0,1,1.3,3,355,2,0,0,0,1.0,0
64,2,39,22.0,4,0.6,2,0,2,0,0,0,0.0,0
49,2,23,49.0,1,1.2,2,0,2,0,0,0,1.0,1
38,2,14,102.0,2,1.9,1,0,2,0,0,1,1.0,1
56,2,30,45.0,4,0.7,2,0,2,0,0,0,0.0,1
56,2,31,82.0,4,1.3,3,0,2,0,0,0,1.0,0
52,2,28,81.0,3,1.8,2,0,2,0,1,0,0.0,0
64,2,39,35.0,1,1.5,2,0,2,0,1,0,0.0,0
53,2,28,59.0,2,1.9,2,0,2,0,0,0,1.0,0
29,2,3,52.0,3,1.1,2,0,2,0,0,0,1.0,0
48,2,24,84.0,3,0.7,1,166,2,0,0,0,1.0,0
32,2,6,85.0,1,2.7,2,100,2,0,0,0,1.0,0
54,2,28,65.0,1,0.2,1,0,2,0,0,0,0.0,1
37,5,13,89.0,2,1.7,2,314,2,0,0,0,0.0,1
978,3,21,109.0,4,1.8,1,0,2,1,0,0,0.0,0
37,5,12,81.0,1,2.8,1,0,2,0,0,0,0.0,0
64,5,39,38.0,1,1.1,3,108,2,0,0,0,0.0,0
43,5,19,72.0,2,1.7,1,0,2,0,0,0,1.0,0
33,5,6,78.0,4,2.0,2,119,2,0,1,0,1.0,0
26,3,2,172.0,2,6.9,2,0,2,1,0,0,1.0,0
42,5,18,71.0,3,2.33333333333333,1,106,2,0,1,0,1.0,0
54,3,28,165.0,1,4.1,3,0,2,1,0,1,1.0,1
41,3,16,120.0,2,3.9,1,0,2,0,0,0,1.0,1
55,3,29,39.0,1,0.2,1,0,2,0,0,0,0.0,1
65,3,39,23.0,3,0.7,2,0,2,0,0,0,0.0,1
50,3,26,135.0,2,4.6,3,91,2,1,0,0,1.0,0
55,3,31,12.0,2,0.2,1,76,2,0,0,0,1.0,1
62,3,36,92.0,2,0.7,2,0,2,0,0,0,1.0,0
53,3,28,192.0,2,6.4,3,0,2,1,0,0,0.0,0
32,3,7,42.0,4,0.8,1,0,2,0,0,0,1.0,1
56,2,32,158.0,3,3.7,3,0,2,1,0,0,1.0,0
44,2,20,160.0,2,7.6,1,0,2,0,1,0,0.0,0
48,2,22,98.0,2,6.3,1,0,2,0,0,0,0.0,0
46,2,22,164.0,2,7.6,1,0,2,0,0,1,1.0,1
45,2,21,42.0,2,2.5,1,0,2,0,1,0,1.0,0
58,2,34,10.0,4,0.7,1,0,2,0,0,0,0.0,0
29,2,3,31.0,4,0.3,2,0,2,0,0,0,1.0,0
55,2,30,58.0,4,0.9,1,0,2,0,0,0,1.0,1
55,2,29,65.0,4,2.8,2,0,2,0,0,0,1.0,0
41,2,16,98.0,1,4.0,3,0,2,0,0,0,0.0,1
24,2,-2,150.0,2,2.0,1,0,2,0,0,0,1.0,0
54,2,29,44.0,2,2.3,3,0,2,0,0,0,1.0,0
57,2,32,15.0,2,0.2,3,0,2,0,0,0,0.0,1
30,2,6,82.0,2,2.5,1,0,2,0,0,0,0.0,0
42,2,17,61.0,3,0.5,3,0,2,0,0,0,1.0,0
29,2,2,38.0,1,2.0,2,0,2,0,0,0,0.0,0
29,2,3,39.0,4,2.1,3,0,2,0,0,0,1.0,0
31,2,7,173.0,1,6.0,1,0,2,0,0,0,1.0,0
47,2,23,8.0,4,0.2,1,0,2,0,0,0,1.0,0
36,2,12,51.0,3,2.0,1,214,2,0,0,0,1.0,0
52,2,27,62.0,4,1.8,3,82,2,0,0,0,0.0,0
54,2,28,34.0,4,0.7,2,0,2,0,0,0,1.0,0
53,2,27,44.0,4,1.5,3,0,2,0,0,0,0.0,0
52,2,27,162.0,1,8.1,1,0,2,0,0,0,1.0,0
64,2,39,64.0,3,2.2,1,0,2,0,0,0,1.0,0
54,2,29,111.0,1,0.1,3,0,2,0,0,0,0.0,1
32,2,6,41.0,2,2.0,3,0,2,0,0,0,0.0,0
63,2,33,52.0,4,1.66666666666667,3,0,2,0,0,0,0.0,0
36,2,10,65.0,4,2.2,2,0,2,0,0,0,0.0,0
33,2,8,45.0,2,0.1,1,0,2,0,0,0,0.0,1
62,2,38,35.0,1,1.9,2,118,2,0,0,0,0.0,0
49,2,23,65.0,3,0.7,2,263,2,0,0,0,1.0,1
41,2,15,38.0,2,0.7,1,91,2,0,0,0,1.0,0
51,2,27,42.0,4,1.1,2,0,2,0,0,0,1.0,1
56,2,30,45.0,4,1.5,3,0,2,0,0,0,0.0,0
51,3,25,145.0,1,0.3,1,0,2,0,0,0,1.0,0
39,3,13,33.0,4,1.5,3,0,2,0,0,0,0.0,0
61,3,35,60.0,3,1.4,3,0,2,0,0,0,0.0,0
35,3,9,45.0,1,2.0,1,0,2,0,0,0,1.0,1
39,3,15,72.0,4,2.4,1,0,2,0,1,0,1.0,0
37,3,11,34.0,3,0.2,2,0,2,0,0,0,0.0,0
48,3,21,23.0,3,0.666666666666667,2,0,2,0,0,0,1.0,0
63,3,37,45.0,2,1.0,3,88,2,0,0,0,1.0,1
35,3,9,28.0,4,1.0,1,75,2,0,0,0,1.0,0
55,3,30,81.0,4,3.8,2,0,2,0,0,0,1.0,0
29,3,5,72.0,3,0.7,2,81,2,0,0,0,0.0,0
61,3,31,49.0,4,1.66666666666667,3,0,2,0,0,0,1.0,0
36,3,10,31.0,4,1.2,2,0,2,0,0,0,0.0,0
61,3,35,63.0,3,2.2,3,0,2,0,0,0,0.0,0
58,3,33,142.0,2,3.9,1,193,2,0,0,0,1.0,1
42,3,17,74.0,3,3.0,1,0,2,0,0,0,0.0,1
30,3,4,24.0,1,0.4,2,81,2,0,0,0,1.0,0
